,folder,filename,length,embedding
0,/mnt/c/Users/sdavison/temp/Processed-Email,1.eml,21491,"[ 5.24782777e-01  1.15519094e+00  2.76406854e-01 -3.35000277e-01
  7.72616386e-01 -3.84254575e-01  2.31029138e-01  8.06099057e-01
 -3.78368706e-01  5.12896597e-01 -4.01355624e-01  3.94856811e-01
 -1.36333928e-01  6.76738203e-01  5.65607473e-02  1.12499559e+00
 -6.57222331e-01  4.11560126e-02 -3.55491579e-01  7.65940323e-02
  5.77650726e-01  1.17969707e-01 -3.57089415e-02  4.68991578e-01
  8.45097542e-01  1.27866924e+00  5.16611516e-01 -1.98891357e-01
 -1.59278810e+00 -5.27533926e-02  2.30143312e-02 -4.35272694e-01
  2.33922005e-01 -3.66181582e-01  9.81656432e-01  4.50239658e-01
 -7.72328675e-01 -5.65136969e-02  6.41783118e-01 -3.31199169e-01
  7.83379793e-01 -5.44308484e-01  3.03402483e-01  5.14969230e-02
 -1.25548577e+00  3.60324770e-01  4.22001421e-01  9.24845133e-03
  1.17595732e-01 -5.54103076e-01  5.14919996e-01  4.44854558e-01
  1.02710009e+00  6.44449741e-02  3.22618008e-01 -1.20970838e-01
  3.78632396e-01 -8.08899701e-01 -3.26628909e-02 -3.28090429e-01
 -7.69602060e-01  1.01736747e-01  6.34711310e-02  7.14417100e-01
 -7.71842241e-01  6.96955919e-02 -3.53480786e-01  2.13447019e-01
 -1.88330936e+00 -2.69795269e-01  6.53747797e-01 -7.31124401e-01
 -2.41167933e-01 -2.90603787e-01 -7.42635429e-01 -9.60337818e-02
 -6.21082664e-01  3.10232610e-01  9.85014439e-01  2.53310233e-01
  1.94274709e-01 -5.21168038e-02  6.41817153e-01  6.67323619e-02
  3.35757375e-01  1.19429894e-01  3.25774252e-01  2.71491408e-01
 -1.13267183e+00  1.28583789e+00  2.22933739e-01  1.10779262e+00
  5.74535608e-01 -4.18106019e-02 -8.05928946e-01 -5.44703007e-01
 -2.99594663e-02 -9.14475679e-01 -3.42679471e-01  1.43665135e-01
 -9.14572239e-01 -1.36443108e-01 -4.77745742e-01  6.12418830e-01
 -3.43252271e-01 -6.49031848e-02 -4.33577657e-01  1.59384906e-01
 -7.80955791e-01  8.19600940e-01  3.78048599e-01  6.02871001e-01
 -4.83985454e-01 -2.79598415e-01  7.48993576e-01 -8.80863905e-01
 -8.18189144e-01  1.04223120e+00  4.23893243e-01  9.26276684e-01
  5.43617129e-01 -2.70392358e-01 -2.55263776e-01 -2.84077585e-01
  6.49948239e-01  1.43275827e-01 -1.45608619e-01 -1.98048830e-01
 -4.95476305e-01  5.91994524e-01  6.23023152e-01  1.00846696e+00
  5.60270071e-01 -3.06141794e-01 -3.54880005e-01  1.39854718e-02
 -9.06619132e-01 -5.63619494e-01  2.61728555e-01 -5.69406152e-01
 -1.91016182e-01 -3.49259451e-02 -3.08478504e-01 -4.63629484e-01
  3.51004303e-02 -5.66873848e-01 -1.68042500e-02  9.78424609e-01
  4.59362984e-01  5.88953912e-01 -2.74691969e-01  2.95076340e-01
 -1.11410093e+00 -1.27211416e+00 -7.00264752e-01 -1.20922232e+00
 -9.13730919e-01  2.73476303e-01 -1.71344995e-01  2.83861399e-01
 -4.93878961e-01  9.60112512e-01 -4.95701373e-01  1.22391522e-01
 -3.77725475e-02 -2.35621884e-01  5.13679683e-01 -2.54713207e-01
 -4.45113719e-01 -4.66618687e-01 -3.03207755e-01 -3.68643403e-01
  8.86389196e-01  3.76146972e-01 -1.88937634e-02  5.62790453e-01
  7.25616455e-01  1.28883958e-01  7.44499564e-01 -4.62199211e-01
 -1.78806767e-01 -2.92017698e-01 -5.17890394e-01  3.35066527e-01
  4.04115379e-01  1.86627418e-01  6.81726575e-01 -2.64663398e-01
  1.71943918e-01  1.47891045e-01 -6.59981191e-01 -8.23236108e-01
  3.88845980e-01 -6.93427503e-01 -3.51305008e-01 -1.52385458e-01
 -1.11397851e+00  1.92476913e-01  5.03399782e-02  9.94600579e-02
 -9.77675691e-02  2.65430123e-01  6.61275983e-01 -5.68722725e-01
  1.69407666e-01  7.81233788e-01  1.50056362e-01  6.75866425e-01
 -1.04611480e+00 -6.05538607e-01 -6.97063923e-01  3.82806838e-01
  4.71953660e-01  4.10619408e-01  2.60045469e-01 -8.06744099e-01
  8.67639661e-01  1.70390576e-01  2.11381108e-01  5.32536030e-01
  1.31317228e-01 -2.54522204e-01 -5.10412097e-01  9.76822495e-01
 -8.56142461e-01  1.41316962e+00  1.46468967e-01 -9.13622603e-03
  5.36604285e-01  3.07307154e-01  7.98291147e-01 -3.06607187e-01
 -2.50930399e-01  8.24881971e-01  2.74927765e-01  4.29781735e-01
 -9.23935711e-01  6.47562742e-02  3.48269016e-01  1.08542293e-01
 -2.33254768e-02  9.63631749e-01  5.59529006e-01  1.10918209e-01
 -1.17647564e+00 -1.20573735e+00  1.53780147e-01  7.02421725e-01
 -6.50290430e-01  5.63560486e-01 -5.15263319e-01  1.65872555e-02
  8.68562758e-02  2.22437739e-01  3.75159115e-01  1.56422511e-01
 -4.42109227e-01  1.04751304e-01 -4.90666300e-01 -3.75020981e-01
  2.57133991e-01 -8.50953639e-01  2.45065868e-01  5.63936532e-01
  6.18377388e-01  4.62885231e-01  3.54202241e-01  1.33359838e+00
 -1.74196333e-01  3.32820266e-01 -4.15728122e-01 -4.44237918e-01
 -4.19752955e-01  8.10965538e-01 -3.08934182e-01 -1.84306547e-01
  6.64456427e-01 -5.42338043e-02 -6.06989264e-01 -1.47215605e-01
 -6.78176820e-01  2.06857651e-01 -1.71791577e+00  4.95576292e-01
  1.18650580e-02  7.10001528e-01  4.03221518e-01 -1.05163980e+00
 -6.37615025e-01  3.46673220e-01 -5.08928373e-02  5.23596108e-01
 -1.81029201e-01 -1.39436102e+00 -2.49410458e-02 -6.01771832e-01
  2.09899336e-01 -9.61338103e-01  2.36460865e-01  1.28539518e-01
  7.30076283e-02  1.04687214e-02 -1.19297314e+00  5.85803568e-01
  1.42419245e-02 -2.90487230e-01 -5.71854830e-01  4.79459018e-01
 -4.92947131e-01  3.60544622e-01 -1.25072396e+00  7.48888869e-03
  1.31979787e+00  5.88184178e-01 -1.58834718e-02  3.78015876e-01
 -5.72279334e-01  2.63668388e-01 -2.99259692e-01 -1.18773377e+00
 -1.86405536e-02  1.26945198e-01 -7.33814342e-03  1.68291807e-01
  1.81148082e-01 -4.84923452e-01 -5.63959956e-01  4.46149856e-01
 -5.89200795e-01 -6.37646556e-01  5.21057129e-01 -8.37934136e-01
  7.26005077e-01  3.36979598e-01 -3.10920656e-01  6.59431338e-01
  4.63302881e-01 -1.27451420e-01  6.08727574e-01 -7.55613595e-02
  2.25212276e-01 -1.50573486e-02  3.69606853e-01 -1.09156474e-01
  5.32669604e-01 -1.18754888e+00 -6.49638057e-01 -4.81679857e-01
  6.86041653e-01 -1.34779751e-01 -2.11043954e-02 -1.67697340e-01
  1.25890040e+00 -1.64809823e-01 -3.33151579e-01 -2.41572648e-01
 -2.72830933e-01 -2.63858527e-01 -1.00340998e+00  3.34693611e-01
 -6.37207866e-01  8.71345520e-01 -1.75050810e-01 -5.81609547e-01
 -2.52813458e-01  5.96495092e-01  3.52896184e-01  2.10200846e-01
  7.06757009e-01  1.06298633e-01  2.06597507e-01  1.10578321e-01
 -1.37626684e+00 -1.22529112e-01 -1.27831197e+00  5.92162833e-04
 -2.35460073e-01 -7.84008503e-01 -8.73749137e-01 -1.84876472e-01
  3.48844379e-01 -1.15898170e-01  8.62262070e-01 -2.78465509e-01
  1.84909672e-01 -3.17914039e-01 -1.40321553e-01  2.48587668e-01
 -1.65611267e-01 -4.37836707e-01  1.60588861e-01  4.81031805e-01
  1.66087925e-01 -6.14846289e-01 -1.21414885e-01 -6.08361840e-01
  6.04831100e-01 -1.80322025e-02  1.58182159e-02 -3.12052727e-01
 -2.95531482e-01 -4.38580625e-02  1.79836571e-01 -6.34470701e-01
  2.28985220e-01  1.28221005e-01  5.66499114e-01  2.16737509e-01
  8.72828782e-01 -1.21247709e+00  6.65450469e-04 -8.48160148e-01
 -9.61395651e-02  2.72433549e-01 -1.45032138e-01 -1.76870152e-02
 -7.02452660e-02 -6.67582452e-01 -8.53606701e-01  1.13138211e+00
 -1.24225445e-01 -7.06038117e-01  1.56499550e-01 -5.65871447e-02
  3.41375858e-01  3.11611742e-01 -3.49196255e-01  3.60993147e-01
 -5.19371510e-01  4.37598914e-01 -5.21516167e-02  2.33804032e-01
 -8.53183210e-01  6.40004039e-01  1.44296122e+00 -4.54099357e-01
  2.35269561e-01 -4.76219088e-01  2.43764427e-02 -1.20076931e+00
 -3.31273198e-01 -7.58956909e-01  1.12829924e+00  5.44966280e-01
  2.31558293e-01 -2.68938303e-01 -8.13406706e-01 -6.55686110e-02
  1.03490770e+00 -6.29816055e-01  5.14166951e-01 -3.04930985e-01
  1.81340605e-01  7.26528823e-01  1.64191604e+00 -4.05805111e-01
 -5.46464145e-01 -2.82561421e-01 -3.97460073e-01 -3.68308306e-01
  3.75867546e-01  4.08601463e-01  1.38707787e-01  5.22856891e-01
  7.34997511e-01  1.05766296e+00 -9.95864093e-01 -1.04944110e+00
  7.60511160e-01 -2.68149734e-01 -1.75344825e-01 -1.22140825e-01
  2.42286995e-01  4.33386952e-01  2.49495924e-01 -3.12518120e-01
 -5.18691421e-01  4.75000829e-01 -3.92220885e-01  3.66101772e-01
 -4.36767757e-01  3.81675422e-01  6.62829168e-03  1.03892708e+00
 -5.02148926e-01  8.43996108e-02  2.29322672e-01  6.51835740e-01
  7.70454586e-01  1.62332758e-01  7.59128869e-01 -6.55890584e-01
 -6.59037173e-01 -2.30425611e-01 -2.25640401e-01  1.04204237e+00
 -3.28195065e-01 -7.46591747e-01  5.78207433e-01 -3.37321013e-01
  1.18474925e+00 -2.72860855e-01 -2.83461004e-01 -5.37816763e-01
  1.11336112e+00 -1.23881698e-01 -1.40443981e-01  7.61424974e-02
  2.80232728e-01  7.03634918e-01 -2.30486512e-01  4.68118697e-01
  2.43171632e-01  1.12916984e-01 -2.15630859e-01  2.18671352e-01
  5.98983560e-03  1.10182866e-01  3.35702002e-01 -6.68813109e-01
  4.49176103e-01  7.19993532e-01  7.85021663e-01 -4.88711894e-01
 -3.91993165e-01 -3.13573554e-02  5.02063572e-01  3.35451007e-01
  1.92206036e-02 -2.28628501e-01  6.47877932e-01  6.21298075e-01
 -8.11015815e-03  5.09362340e-01  4.37093573e-03  1.68635949e-01
 -8.19616556e-01  6.30051911e-01  4.24051970e-01 -1.00602913e+00
 -3.67451459e-02 -8.71802792e-02 -7.13470113e-03 -7.77458549e-01
 -5.25999844e-01  4.24922317e-01  1.11223146e-01 -1.51235282e-01
 -3.92104119e-01 -3.80467325e-01  1.27419665e-01 -2.44209051e-01
  6.89947307e-01  1.72031075e-01  2.78430898e-02  4.82526481e-01
 -5.62979519e-01  5.57887912e-01 -3.93644422e-01 -1.61204427e-01
  2.24101827e-01 -8.20387125e-01 -6.32233143e-01 -1.72909573e-01
 -3.84649038e-01 -6.50212824e-01 -6.21575773e-01 -3.64935756e-01
 -1.11432970e+00 -1.16842315e-01  9.21187937e-01 -9.15873468e-01
  1.00356027e-01  7.67809689e-01 -9.56613421e-01 -7.94187486e-01
  9.76537585e-01 -1.04804373e+00 -6.79429710e-01  2.19367489e-01
  3.57315391e-01  8.35754275e-01  6.16685152e-01 -3.65104020e-01
  1.12985469e-01 -1.02639556e+00  6.02094948e-01 -5.68581045e-01
 -1.58305794e-01 -2.47233540e-01 -9.31847632e-01  4.89424944e-01
  4.09328967e-01 -3.97702754e-01  9.82718542e-02 -4.74999577e-01
 -2.98287392e-01  6.18985534e-01 -4.82445270e-01  3.41327906e-01
 -5.90642057e-02 -9.57839787e-01 -1.46039724e+00  4.77803707e-01
  3.09734970e-01  1.85044587e-01  4.03043717e-01  2.78546989e-01
 -1.45612195e-01 -9.17685628e-02  6.64363980e-01 -3.65085572e-01
 -2.06212610e-01 -5.59398413e-01 -3.53855669e-01 -3.34034115e-01
 -5.85762076e-02 -2.13315696e-01  1.67509094e-01  1.55358985e-02
  1.00582063e-01 -1.90468401e-01 -8.56205672e-02 -6.77618921e-01
  4.29237634e-01 -2.84768671e-01 -9.37712416e-02  2.85043418e-01
 -2.20923852e-02  6.52913809e-01  7.75905252e-01  4.89671975e-01
  2.41767794e-01  6.98589802e-01 -2.48995513e-01  4.46700394e-01
 -6.87606215e-01  2.91186512e-01  4.10816371e-01 -8.66901517e-01
  3.00877929e-01  1.92508429e-01 -6.48136973e-01 -5.75981677e-01
  5.17725587e-01 -4.01067346e-01 -9.51625258e-02  4.22613740e-01
 -1.63278468e-02  3.96551698e-01 -2.63009965e-01 -2.15352595e-01
  1.17993131e-01  5.96177697e-01 -2.44618982e-01 -5.75027615e-02
 -6.85509369e-02  5.55098772e-01 -6.97535813e-01  4.68773365e-01
  8.68095040e-01  4.86506402e-01 -5.68144679e-01  3.87264252e-01
  9.59127963e-01  1.34168193e-01 -2.00991914e-01  1.05483979e-02
 -6.21236324e-01  9.59499776e-02 -2.49776229e-01 -2.75713265e-01
  3.88690196e-02 -7.53465116e-01  1.96896031e-01 -8.21352378e-02
  1.11705053e+00 -5.20704463e-02  2.39687249e-01 -8.78251433e-01
 -2.11527385e-02 -5.74266315e-01 -2.65539765e-01  8.74482002e-03
  1.07786608e+00 -9.15195718e-02 -9.00739610e-01 -6.80063963e-02
 -2.27611899e-01 -2.52430022e-01  5.98435342e-01 -3.47926646e-01
 -4.77009267e-02 -7.17287779e-01  9.00390893e-02  3.77200544e-01
 -4.71773773e-01  1.69781912e-02  3.78584955e-03 -5.34380317e-01
 -3.94930750e-01 -1.62126645e-01 -6.19610906e-01 -1.84582382e-01
  4.42013770e-01 -1.74797267e-01  5.64995885e-01 -5.13624966e-01
 -3.92613173e-01  2.81221092e-01 -1.04913183e-01  7.84379363e-01
 -8.23097646e-01  2.12453734e-02 -2.55816609e-01  1.10703707e+00
 -7.12683052e-02  1.99530095e-01  1.42556712e-01 -3.27166170e-01
 -2.86589563e-01 -6.50181890e-01 -6.59747481e-01 -1.10529578e+00
 -4.64623630e-01 -3.31883192e-01 -3.36132199e-01  3.41164470e-01
 -5.63223422e-01 -1.08841062e+00 -2.34856263e-01 -8.35747361e-01
 -4.50452268e-01  5.90399921e-01  9.82234299e-01 -1.61962926e-01
  2.77478080e-02 -4.33067888e-01 -4.35425848e-01 -1.22986160e-01
 -1.28241181e-01  1.32415136e-02 -3.59016776e-01  1.56754211e-01
  1.43345088e-01  2.56487340e-01 -4.61951047e-01  3.55959445e-01
 -5.04352003e-02  9.61874485e-01 -3.27033788e-01 -7.03106761e-01
  4.41851705e-01 -1.29172459e-01 -5.20551860e-01  2.61057541e-03
 -1.72662720e-01 -2.27378577e-01 -6.48307025e-01 -4.24508154e-01
 -6.43985093e-01 -9.46260840e-02  1.05861679e-01 -9.29898858e-01
  2.42840946e-01 -3.17221761e-01  4.40010041e-01  8.71658385e-01]"
